time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Concurrent GC.count,Jvm:G1 Concurrent GC.time,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2026-08-09 14:22:12.692 UTC, , , , , , , , , ,125,3172485,26632, , ,3,1,55,3,0.05,1, , , , , , ,3,3, ,2,1,3,1,4, ,106,51, , , , , , , , , , , , , ,111967,31, ,110067, , , , , , ,-1,-1,-1,-1, , , , , ,13,771, , , , , , , , , , , , , , , , , , , , , , , , , , ,1786285332685,,, , , , , , , , , ,3145728,111967, , , , , , ,60, , ,2, , ,3, , ,60, ,2048,1, , , , , ,320307,95, , , , , , ,2, , , ,12,17,67995936,15, , , , , , ,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-08-09 14:22:12.697 UTC, , , , , , , , , ,125,3193829,47976, , ,6, ,36,3,0.08, , , , , , , ,6,6, , , ,4,2,7, ,38,17, , , , , , , , , , , , , ,111967,31, ,110067, , , , ,112018,46421180416,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,112018,1786285332685,,, , , , , , , , , ,3145728,111967, , , , , , ,23, , ,1, , ,3, , ,23,1, , , , , , , ,26396,24, , , , , , , , , , , , ,67995936,15, , , , , , ,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,2, , , , , , , , , , , 
2026-08-09 14:22:12.705 UTC, , , , , , , , , ,125,3172485,26632, , ,3,1,55,3,0.05,1, , , , , , ,3,3, ,2,1,3,1,4, ,106,51, , , , , , , , , , , , , ,111967,31, ,110067, , , , , , ,-1,-1,-1,-1, , , , , ,13,771, , , , , , , , , , , , , , , , , , , , , , , , , , ,1786285332698,,, , , , , , , , , ,3145728,111967, , , , , , ,60, , ,2, , ,3, , ,60, ,2048,1, , , , , ,320307,95, , , , , , ,2, , , ,12,17,82676000,15, , , , , , ,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-08-09 14:22:12.708 UTC, , , , , , , , , ,125,3197005,51152, , ,7,1,37,4,0.11, , , , , , , ,7,7, , ,1,4,3,9, ,34,13, , , , , , , , , , , , , ,111967,31, ,110067, , , , ,112018,46421164032,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,112018,1786285332698,,, , , , , , , , , ,3145728,111967, , , , , , ,22, , ,1, , ,3, , ,22,1, , , , , , , ,32265,23, , , , , , , , , , , , ,82676000,15, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , ,1, , , , , 
2026-08-19 09:57:29.581 UTC, , , , , , , , , ,125,3172485,26632, , ,3,1,55,3,0.05,1, , , , , , ,3,3, ,2,1,3,1,4, ,106,51, , , , , , , , , , , , , ,111967,31, ,110067, , , , ,112018,49562804224,18,18,18,18, , , , , ,13,771, , , , , , , , , , , , , , , , , , , , , , , , , ,112018,1787133449341,,, , , , , , , , , ,3145728,111967, , , , , , ,60, , ,2, , ,3, , ,60, ,2048,1, , , , , ,320307,95, , , , , , ,2, , , ,10,12,69480488,7, , , , , , ,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-08-19 09:57:29.639 UTC, , , , , , , , , ,125,3193517,47664, , ,6, ,36,3,0.08, , , , , , , ,6,6, , , ,4,3,7, ,33,12, , , , , , , , , , , , , ,111967,31, ,110067, , , , ,112018,49562804224,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,112018,1787133449341,,, , , , , , , , , ,3145728,111967, , , , , , ,18, , ,1, , ,3, , ,18,1, , , , , , , ,26052,19, , , , , , , , , , ,1,2,51009056,7, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2, , , , , , , , , , , 
2026-08-19 09:57:29.664 UTC, , , , , , , , , ,125,3172485,26632, , ,3,1,56,3,0.05,1, , , , , , ,3,3, ,2,1,3,1,4, ,106,51, , , , , , , , , , , , , ,111967,31, ,110067, , , , , , ,-1,-1,-1,-1, , , , , ,13,771, , , , , , , , , , , , , , , , , , , , , , , , , , ,1787133449647,,, , , , , , , , , ,3145728,111967, , , , , , ,60, , ,2, , ,3, , ,60, ,2048,1, , , , , ,320307,95, , , , , , ,2, , , ,11,14,64640544,7, , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-08-19 09:57:29.675 UTC, , ,1,1, , , , , ,589,3196189,49872, , ,7,1,39,4,0.10, , , , , , ,1,7,7, , , ,5,4,8, ,37,13, , , , , , , , , , , , , ,111967,31, ,110067, , , , ,112018,49562796032,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,112018,1787133449647,,, , , , , , , , , ,3145728,112199, , , , , , ,21, , ,1, , ,3, , ,21,1, , , , , , , ,30222,22, , , , , , , , , , , , ,66737696,7, , , , , , ,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,4,1,1,1, , , , , , , , 
2026-08-19 09:57:29.703 UTC, , , , , , , , , ,125,3172509,26656, , ,3,1,39,3,0.08,1, , , , , , ,3,3, ,2,1,3,1,4, ,96,52, , , , , , , , , , , , , ,113611,32, ,112396, , , , , , ,-1,-1,-1,-1, , , , , ,13,787, , , , , , , , , , , , , , , , , , , , , , , , , , ,1787133449689,,, , , , , , , , , ,3145728,113611, , , , , , ,61, , ,2, , ,3, , ,61, ,2048,1, , , , , ,320377,96, , , , , , ,2, , , ,11,14,79320608,7, , , , , , ,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-08-19 09:57:29.710 UTC, , , ,4,2,1, , , ,589,3194845,48528, , ,7,2,41,4,0.10, , , , , , ,2,7,7, , , ,6,3,9, ,37,12, , , , , , , , , , , , , ,113611,32, ,112396, , , , ,113662,49562951680,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,113662,1787133449689,,, , , , , , , , , ,3145728,113847, , , , , , ,20, , ,1, , ,3, , ,20,1, , , , , , , ,30148,21, , , , , , , , , , , , ,79320608,7, , , , , , ,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,5,1,1, ,1, , , , , , , 
2026-08-19 09:57:29.735 UTC, , , , , , , , , ,125,3172533,26680, , ,3,1,39,3,0.08,1, , , , , , ,3,3, ,2,1,3,1,4, ,98,53, , , , , , , , , , , , , ,115036,33, ,114075, , , , , , ,-1,-1,-1,-1, , , , , ,14,800, , , , , , , , , , , , , , , , , , , , , , , , , , ,1787133449724,,, , , , , , , , , ,3145728,115036, , , , , , ,62, , ,2, , ,3, , ,62, ,2048,1, , , , , ,338899,99, , , , , , ,2, , , ,11,14,91903520,7, , , , , , ,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-08-19 09:57:29.751 UTC, , , , , , , , , ,589,3197557,51240, , ,7,1,48,4,0.08, , , , , , , ,7,7, , ,1,4,2,10, ,44,19, , , , , , , , , , , , , ,115036,33, ,114075, , , , ,115087,49562816512,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115087,1787133449724,,, , , , , , , , , ,3145728,115633, , , , , , ,28, , ,1, , ,3, , ,28,1, , , , , , , ,32744,29, , , , , , , , , , ,1,3,22391616,7, , , , , , ,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, ,7, , , , , , , , , 
2026-08-19 09:57:29.772 UTC, , , , , , , , , ,125,3172637,26704,80, ,3,1,40,3,0.08,1, , , , , , ,3,3, ,2,1,3,1,4, ,100,54, , , , , , , , , , , , , ,117147,34, ,115860, , , , , , ,-1,-1,-1,-1, , , , , ,14,820, , , , , , , , , , , , , , , , , , , , , , , , , , ,1787133449762,,, , , , , , , , , ,3145728,117147, , , , , , ,63, , ,2, , ,3, , ,63, ,2048,1, , , , , ,339029,100, , , , , , ,2, , , ,12,17,36023104,7, , , , , , ,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-08-19 09:57:29.785 UTC, , , , , , , , , ,589,3209373,63056, , ,11, ,76,8,0.11, , , , , , , ,11,11, , , ,4,7,13, ,49,15, , , , , , , , , , , , , ,117147,34, ,115860, , , , ,117198,49562791936,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,117198,1787133449762,,, , , , , , , , , ,3145728,118074, , , , , , ,31, , ,1, , ,3, , ,31,1, , , , , , , ,46747,32, , , , , , , , , , , , ,38120256,7, , , , , , ,103, , , ,4, , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,17,1,6,5,5,1,7,1, , , , 
2026-08-19 09:57:29.814 UTC, , , , , , , , , ,125,3172557,26704, , ,3,1,55,3,0.05, , , , , , , ,3,3, ,2,1,3,1,4, ,114,55, , , , , , , , , , , , , ,120217,35, ,118256, , , , , , ,-1,-1,-1,-1, , , , , ,14,860, , , , , , , , , , , , , , , , , , , , , , , , , , ,1787133449805,,, , , , , , , , , ,3145728,120217, , , , , , ,64, , ,2, , ,3, , ,64, ,2048,1, , , , , ,339169,101, , , , , , ,2, , , ,12,17,51751744,7, , , , , , ,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-08-19 09:57:29.819 UTC, , , , , , , , , ,125,3193589,47736, , ,6, ,35,3,0.09, , , , , , , ,6,6, , , ,4,3,7, ,33,12, , , , , , , , , , , , , ,120217,35, ,118256, , , , ,120268,49562787840,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120268,1787133449805,,, , , , , , , , , ,3145728,120217, , , , , , ,18, , ,1, , ,3, , ,18,1, , , , , , , ,26052,19, , , , , , , , , , , , ,52800320,7, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2, , , , , , , , , , , 
2026-08-19 09:57:29.829 UTC, , , , , , , , , ,125,3172557,26704, , ,3,1,56,3,0.05, , , , , , , ,3,3, ,2,1,3,1,4, ,114,55, , , , , , , , , , , , , ,120217,35, ,118256, , , , , , ,-1,-1,-1,-1, , , , , ,14,860, , , , , , , , , , , , , , , , , , , , , , , , , , ,1787133449820,,, , , , , , , , , ,3145728,120217, , , , , , ,64, , ,2, , ,3, , ,64, ,2048,1, , , , , ,339169,101, , , , , , ,2, , , ,12,17,66431808,7, , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-08-19 09:57:29.833 UTC, , , , , , , , , ,125,3193901,48048, , ,6, ,35,3,0.09, , , , , , , ,6,6, , , ,4,2,7, ,38,17, , , , , , , , , , , , , ,120217,35, ,118256, , , , ,120268,49562783744,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120268,1787133449820,,, , , , , , , , , ,3145728,120217, , , , , , ,23, , ,1, , ,3, , ,23,1, , , , , , , ,26396,24, , , , , , , , , , , , ,67480384,7, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,2, , , , , , , , , , , 
2026-08-19 09:57:29.843 UTC, , , , , , , , , ,125,3172557,26704, , ,3,1,55,3,0.05, , , , , , , ,3,3, ,2,1,3,1,4, ,114,55, , , , , , , , , , , , , ,120217,35, ,118256, , , , , , ,-1,-1,-1,-1, , , , , ,14,860, , , , , , , , , , , , , , , , , , , , , , , , , , ,1787133449834,,, , , , , , , , , ,3145728,120217, , , , , , ,64, , ,2, , ,3, , ,64, ,2048,1, , , , , ,339169,101, , , , , , ,2, , , ,12,17,81111872,7, , , , , , ,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-08-19 09:57:29.847 UTC, , , , , , , , , ,125,3197077,51224, , ,7,1,37,4,0.11, , , , , , , ,7,7, , ,1,4,3,9, ,34,13, , , , , , , , , , , , , ,120217,35, ,118256, , , , ,120268,49562779648,17,17,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120268,1787133449834,,, , , , , , , , , ,3145728,120217, , , , , , ,22, , ,1, , ,3, , ,22,1, , , , , , , ,32265,23, , , , , , , , , , , , ,82160448,7, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , ,1, , , , , 
